id	filename	md5	size	state
29361db8-77f4-493f-8052-ff8f5e6fdd82	29361db8-77f4-493f-8052-ff8f5e6fdd82/5e6dec4b-0b92-41ac-a957-8482267bcc74.rna_seq.augmented_star_gene_counts.tsv	e923e53ce00e205c6b9cb6b844b6884e	4240795	validated
2b92596b-3c62-49dd-bcfe-348dc08ccfa6	2b92596b-3c62-49dd-bcfe-348dc08ccfa6/3d8cce44-2cc8-464c-930c-78eb705bc4c8.rna_seq.augmented_star_gene_counts.tsv	dc9bee34c0d4a5627ab40b77d4bb5918	4247968	validated
2ea33916-c0e1-4f99-8b6b-ae36e3ae75a2	2ea33916-c0e1-4f99-8b6b-ae36e3ae75a2/74d58c33-0c42-47bc-a55b-f56835480fbe.rna_seq.augmented_star_gene_counts.tsv	84ade5ecf7472101adbbd7598bd43b6e	4241397	validated
302ba5a5-4764-4ce6-83fd-6f24158b6eb2	302ba5a5-4764-4ce6-83fd-6f24158b6eb2/44b69c7c-6c36-48ef-9cf6-c287e0a5f917.rna_seq.augmented_star_gene_counts.tsv	98aaef672f305adb245c8050e450ec55	4235338	validated
3264e0fb-cb47-4d8a-a129-21288d008629	3264e0fb-cb47-4d8a-a129-21288d008629/da1c4d8d-b07a-4aa1-8360-1c140ca16327.rna_seq.augmented_star_gene_counts.tsv	04a98f8f7c5057ddb5501e13ff190f6c	4229530	validated
37262889-f3f3-4b5e-94f9-6974dcc9d3cc	37262889-f3f3-4b5e-94f9-6974dcc9d3cc/1b5aacb8-0e2e-4888-bc61-48c4aa4d4684.rna_seq.augmented_star_gene_counts.tsv	e22c4ea52193fe8d6f79315cf4b605f2	4239172	validated
3d2f64fa-c578-489d-97be-ec0489d3037b	3d2f64fa-c578-489d-97be-ec0489d3037b/fdeb45e1-cce1-49ce-9f87-50c780d7f185.rna_seq.augmented_star_gene_counts.tsv	1dd34d445a51d1575cf37e2cdd28671e	4238566	validated
3ef6cd3b-a8e1-494e-a2d9-de5621c98696	3ef6cd3b-a8e1-494e-a2d9-de5621c98696/1d0437fc-c8ad-47be-822d-b95ad10f0e4a.rna_seq.augmented_star_gene_counts.tsv	940aae8cde554a76971b5257b802cb87	4234666	validated
3f40030e-08ea-48ff-9352-6ee054b64a47	3f40030e-08ea-48ff-9352-6ee054b64a47/77984740-019e-482f-822a-25a74ec2cc32.rna_seq.augmented_star_gene_counts.tsv	3aedda08039d2a5f7d423b3c88070d91	4221709	validated
4b8943a7-e5a8-49e1-8905-9f4aaf8f97c9	4b8943a7-e5a8-49e1-8905-9f4aaf8f97c9/1ae8df2d-8c7c-474d-9208-ea63784edc90.rna_seq.augmented_star_gene_counts.tsv	c05b389adeb5574cf7f952c86a6d49d8	4239789	validated
4b9b8b25-96e3-4667-8315-124711dcc1e0	4b9b8b25-96e3-4667-8315-124711dcc1e0/c45adda2-fffe-4add-8148-01ecf35dd855.rna_seq.augmented_star_gene_counts.tsv	a3330e291120b1bf030e8a52a79449a7	4246123	validated
52b7ad50-c77a-440f-b84a-f535884848f4	52b7ad50-c77a-440f-b84a-f535884848f4/3515c93d-73e5-4aec-9186-2e8bd47deae2.rna_seq.augmented_star_gene_counts.tsv	eeda1cd4c6d496e783d0f398336fd80f	4231602	validated
5963a04d-c3bf-49d9-9a40-9a19e95be66c	5963a04d-c3bf-49d9-9a40-9a19e95be66c/ea89121f-2c74-433d-8047-898dc963bf35.rna_seq.augmented_star_gene_counts.tsv	3f1801d7a0bc89190ba8d07e9e3d497d	4239555	validated
59f14dc2-4045-4272-ae4e-bc890f1369e3	59f14dc2-4045-4272-ae4e-bc890f1369e3/fa14d20e-a75a-4572-b253-eb2fb8fa5504.rna_seq.augmented_star_gene_counts.tsv	35b3cd799c66417904682ff745d1e409	4232378	validated
61978658-c505-4c90-a2d6-c51556638dac	61978658-c505-4c90-a2d6-c51556638dac/7c4477a6-c744-412a-8571-bfb62f0dc714.rna_seq.augmented_star_gene_counts.tsv	745c981bf9a933a90940d6ec68861041	4243594	validated
644a9b50-2232-4142-aba5-84740bd964b3	644a9b50-2232-4142-aba5-84740bd964b3/5712498e-366d-4b30-b131-ae7209d59842.rna_seq.augmented_star_gene_counts.tsv	3f46087903f03ea5ceaf842febb5cd6e	4236302	validated
64f62090-5996-4151-842f-300d6eae4210	64f62090-5996-4151-842f-300d6eae4210/3fca0833-b19b-47af-b75e-c9c45a99373b.rna_seq.augmented_star_gene_counts.tsv	884ea2dfacd669b88003c3982de4b626	4229232	validated
67f53b6a-f0d9-4ffc-85ee-a558517a35a5	67f53b6a-f0d9-4ffc-85ee-a558517a35a5/ebff0d05-b930-42b7-a428-694cef63ebb5.rna_seq.augmented_star_gene_counts.tsv	e00083894b270d126d4b959fc2801ac4	4251478	validated
69d796f2-b2ff-4e3b-9c56-f7195662b3a7	69d796f2-b2ff-4e3b-9c56-f7195662b3a7/67be8235-7f6f-4c36-9ad7-c72f8308fb52.rna_seq.augmented_star_gene_counts.tsv	d0ba6408caec695aabbd9bb25cf531d0	4234747	validated
6ae8b56b-3575-489a-af8c-7edb38b1f341	6ae8b56b-3575-489a-af8c-7edb38b1f341/4db3046e-1628-4cd7-a362-d169176d9fd8.rna_seq.augmented_star_gene_counts.tsv	372fefdfd223acce45f202b766e70f05	4219535	validated
6b30e9ad-f527-40e3-b169-422bd06cfb18	6b30e9ad-f527-40e3-b169-422bd06cfb18/242a1034-4aae-46f8-a40d-91710af30d0a.rna_seq.augmented_star_gene_counts.tsv	bd16854365bd51a3cf8e235daf147c38	4225027	validated
6cea69a7-3d7f-4e34-8b9a-6e81c7ccedf4	6cea69a7-3d7f-4e34-8b9a-6e81c7ccedf4/563e85fb-9532-4d69-a1b5-2bc77f237b77.rna_seq.augmented_star_gene_counts.tsv	bf769131b1d113651d9648937e862335	4239977	validated
7078f5cd-3f4e-45c4-ad1c-cceeb0dc5855	7078f5cd-3f4e-45c4-ad1c-cceeb0dc5855/2e6550a8-fbe0-4b31-bb3a-4d7e93709126.rna_seq.augmented_star_gene_counts.tsv	a0f987524c82c273ce9bb5256e512711	4243013	validated
7572b52c-a34a-4c1a-a753-e89387c85774	7572b52c-a34a-4c1a-a753-e89387c85774/b985822b-8c9c-4e26-9f11-4f5dbe736518.rna_seq.augmented_star_gene_counts.tsv	292f8ae0c13e469dccbbdb5ea7bcb27d	4240526	validated
762884f7-bda5-43a8-86e3-c8a836a0e353	762884f7-bda5-43a8-86e3-c8a836a0e353/218cda38-ec89-4e23-849b-93f1b5bd0655.rna_seq.augmented_star_gene_counts.tsv	57b6de53b77bb534081113718953afbb	4229199	validated
77201600-b544-4a0f-8c9a-0ea94041ac54	77201600-b544-4a0f-8c9a-0ea94041ac54/d552ba81-1140-4ab6-a14c-659c07e494d0.rna_seq.augmented_star_gene_counts.tsv	1bde9c684ea9bb8ef9df4348699ff164	4235399	validated
7ba32c07-169f-4704-99ab-e19352601996	7ba32c07-169f-4704-99ab-e19352601996/7804d9f9-1252-4543-9a42-d53f371f35b6.rna_seq.augmented_star_gene_counts.tsv	2d895483c76732d61499f3495a21b633	4242530	validated
81889227-960c-401f-9dd6-e0f330a9c8a4	81889227-960c-401f-9dd6-e0f330a9c8a4/2b1fa47d-360a-4b4a-aa11-23bdb025b559.rna_seq.augmented_star_gene_counts.tsv	5e04ddfc1f292cdd480fb56f41a2ac09	4234678	validated
81d79f5c-434d-4188-92a8-16f63e6d6db4	81d79f5c-434d-4188-92a8-16f63e6d6db4/432c57e1-e191-4fdc-9aaa-53e460c82acc.rna_seq.augmented_star_gene_counts.tsv	eadf208568e4a1eef4edf5a320a3cc40	4236836	validated
84c72aae-8446-4f7a-938a-e3f5943a88bc	84c72aae-8446-4f7a-938a-e3f5943a88bc/e2842645-decb-40d3-a8a3-e204746b00bb.rna_seq.augmented_star_gene_counts.tsv	21b552a8e1243a36113f14907762e3d0	4236248	validated
88caff00-7c1d-4cec-9a09-d3fd45a36530	88caff00-7c1d-4cec-9a09-d3fd45a36530/556f81a3-4af4-4ecb-9b4d-97ecb7cacd56.rna_seq.augmented_star_gene_counts.tsv	13a0128b1731d4ca57f9e55c66928412	4229913	validated
8ab62577-ebbd-4575-9bf2-b9224f6eb171	8ab62577-ebbd-4575-9bf2-b9224f6eb171/be2c2361-72eb-4810-9068-4625b4ba0088.rna_seq.augmented_star_gene_counts.tsv	5b3099b465414fc45f972e1a9e3f8204	4243066	validated
8ba9c618-8691-4aa3-a1c3-64444ce9bd1c	8ba9c618-8691-4aa3-a1c3-64444ce9bd1c/026991e0-4791-4eb9-8817-54e0fdee5bcb.rna_seq.augmented_star_gene_counts.tsv	b98dfda13a8e0e49c46050b49d363a38	4224185	validated
9530c895-dbe7-4c70-9cd9-2a0ae765db96	9530c895-dbe7-4c70-9cd9-2a0ae765db96/95d76fd3-540d-4c50-9ea9-b50fe2c37639.rna_seq.augmented_star_gene_counts.tsv	5fd70f74d951393313754611bff3657b	4239735	validated
984e14e8-3272-4101-a1cb-81056eec7f8c	984e14e8-3272-4101-a1cb-81056eec7f8c/98eb10f3-f256-4790-98b6-aa56ebbb5990.rna_seq.augmented_star_gene_counts.tsv	2521ed0ca25672db1bea12347576b4dd	4232325	validated
985a37f9-371d-453f-b0e3-27f89e148fff	985a37f9-371d-453f-b0e3-27f89e148fff/48e3eab5-b82e-4dbb-88d2-e5cfe295fa88.rna_seq.augmented_star_gene_counts.tsv	a9e18fd2572d7406476e9dcb0b4cb699	4242110	validated
994e5240-609a-40b8-871a-921aceaf3b00	994e5240-609a-40b8-871a-921aceaf3b00/b6af1cfd-5316-4ca0-a346-24892149eb17.rna_seq.augmented_star_gene_counts.tsv	78c19ba3d87988c8a2b31a7b59308e0b	4239987	validated
9ca354a3-d139-42ff-ad89-55e38aa465b0	9ca354a3-d139-42ff-ad89-55e38aa465b0/9687ff6a-be04-4f75-97ce-df73ba705493.rna_seq.augmented_star_gene_counts.tsv	fd2ec5765008534545723dd761f54d88	4243108	validated
9cab934b-7688-4746-aabe-bf8130e65fae	9cab934b-7688-4746-aabe-bf8130e65fae/50d521bc-fb39-4811-9126-09f092623809.rna_seq.augmented_star_gene_counts.tsv	6b10c58806d1aa6effa58964feb4aadf	4232288	validated
9e2a0e0b-0f56-4492-89b7-de23ac337ee7	9e2a0e0b-0f56-4492-89b7-de23ac337ee7/67ed15bc-bbe5-4da7-81f9-002c54483f67.rna_seq.augmented_star_gene_counts.tsv	0e76730d8bac9ac82404e92a285d87e3	4233546	validated
9fa8395c-e54f-4aa6-8358-dea4356d8f62	9fa8395c-e54f-4aa6-8358-dea4356d8f62/9f6a2480-748d-414b-be0b-36be34c24037.rna_seq.augmented_star_gene_counts.tsv	3c7a0b0d0bbc807719b5a1c59d862170	4223365	validated
a20ab8b6-0759-491c-8199-0c2a685cb1b9	a20ab8b6-0759-491c-8199-0c2a685cb1b9/c2bfde36-4ebd-48d7-8662-cf82253a3eab.rna_seq.augmented_star_gene_counts.tsv	d3ab3703c2fe7dd47b76dbc54de2c6a0	4233058	validated
a537c25c-8736-4707-b126-4b4919ddd4e6	a537c25c-8736-4707-b126-4b4919ddd4e6/136a1945-769c-48e1-8c82-9168f713033b.rna_seq.augmented_star_gene_counts.tsv	cc62796edf194c67d9472263f39f592a	4226264	validated
a5d3d367-af09-43b9-88e2-a5559eb497ce	a5d3d367-af09-43b9-88e2-a5559eb497ce/1764b9ab-4f37-47c5-8225-40c574433f40.rna_seq.augmented_star_gene_counts.tsv	4fd377534026d83adf1090b82e0838ca	4218121	validated
a6dcefa0-5383-477c-b133-6575529fdad4	a6dcefa0-5383-477c-b133-6575529fdad4/ea635e80-1225-4f52-a6cf-8f4c20201240.rna_seq.augmented_star_gene_counts.tsv	21098ee18f61d22d99e5fe17130689dd	4240519	validated
a7f95125-46fa-4d68-8177-1e2e3c5b7583	a7f95125-46fa-4d68-8177-1e2e3c5b7583/9ff8aa32-18fe-439b-a83c-e39282bd3421.rna_seq.augmented_star_gene_counts.tsv	377d0a52f139dc7a973827a213804a29	4222484	validated
ad7d91a9-bc00-4e48-b15b-257636415dae	ad7d91a9-bc00-4e48-b15b-257636415dae/ec51dd1b-5733-485c-a09a-8d50d1d9fda1.rna_seq.augmented_star_gene_counts.tsv	ada30278e49b537c91feaf10ee4728b7	4236806	validated
ae5aab1b-e785-43e6-9da3-e9c757ef43df	ae5aab1b-e785-43e6-9da3-e9c757ef43df/c848ccf8-14d9-4fbd-8366-d4e4ab4dc2e5.rna_seq.augmented_star_gene_counts.tsv	691d5c1992ce4b6735eb1bbdc9374c0e	4244409	validated
af6d57a0-bab4-4fe4-b89a-14f2100eec02	af6d57a0-bab4-4fe4-b89a-14f2100eec02/38146863-2add-439d-a710-b4023be87f2c.rna_seq.augmented_star_gene_counts.tsv	f32543d4e52b9a2c873c2a2711da5460	4230926	validated
b6014ec0-7b5f-4b40-9986-ee60d0247bbd	b6014ec0-7b5f-4b40-9986-ee60d0247bbd/a307b24f-4caa-403a-8313-2a4604f2079a.rna_seq.augmented_star_gene_counts.tsv	6b12ee34164f184330060c66b892335c	4238400	validated
b610be41-f4e1-44d5-aa47-670b02f29e01	b610be41-f4e1-44d5-aa47-670b02f29e01/ca7940e6-af7e-44fd-a6fc-5d86dc1d86c4.rna_seq.augmented_star_gene_counts.tsv	2b8d11d2f251dc7d47f98cef59a1d57d	4232077	validated
b6601198-05ba-45f7-b927-0760a05001b3	b6601198-05ba-45f7-b927-0760a05001b3/cbd54c6f-2634-4ac6-ba5a-73cb4680867a.rna_seq.augmented_star_gene_counts.tsv	7a2db9ee08a003c8af3274cdd47998de	4240122	validated
b9c1d14a-a169-4e73-a9c6-e884b005a160	b9c1d14a-a169-4e73-a9c6-e884b005a160/65f86d9a-828b-4e8b-a656-38baba5a54f7.rna_seq.augmented_star_gene_counts.tsv	8b5933b69b3b2612171f4ffe72660494	4229449	validated
bb7dceb7-0d27-402b-8b9e-c45635c21e09	bb7dceb7-0d27-402b-8b9e-c45635c21e09/3c62910d-9304-40bd-a286-d3c1fa199d89.rna_seq.augmented_star_gene_counts.tsv	1835628c145a5d01d3d4f2f503e56871	4229268	validated
c235099c-b8a4-40a2-b23e-d21ecd5e1495	c235099c-b8a4-40a2-b23e-d21ecd5e1495/fa77d98c-c26c-4a45-8c0d-3cb11173eb38.rna_seq.augmented_star_gene_counts.tsv	7a1a009eda06d7656d19e02d136d781a	4199366	validated
c9805144-e0d9-4dbe-a775-f2e0217e0cb8	c9805144-e0d9-4dbe-a775-f2e0217e0cb8/895018d4-b355-4339-8c60-186478ae6551.rna_seq.augmented_star_gene_counts.tsv	1da29b7711397fe1af1b7b711cd01e4f	4238236	validated
cc542179-9ca2-4351-89a9-b14cb3d934b3	cc542179-9ca2-4351-89a9-b14cb3d934b3/c192c50f-0236-4d28-9343-ce9d9c3ac291.rna_seq.augmented_star_gene_counts.tsv	72356322a12d33c2550bfb898d829cad	4230663	validated
cf65ccac-25ca-4d44-bb52-6dd3fb7bfb5d	cf65ccac-25ca-4d44-bb52-6dd3fb7bfb5d/50d87a6b-8e96-4964-9f23-53cc48c7d9ff.rna_seq.augmented_star_gene_counts.tsv	907467d8f5ba33d1ec77f34a48d871f0	4231554	validated
d89156ce-0c48-4b6f-8c15-26855d3f7996	d89156ce-0c48-4b6f-8c15-26855d3f7996/fb5d10ba-36f3-4236-b8fd-7c057db51039.rna_seq.augmented_star_gene_counts.tsv	1241f3fadf703a149b1f4f6c072935f8	4228152	validated
dbbaabf1-d789-45c3-af5e-6ab892d798a0	dbbaabf1-d789-45c3-af5e-6ab892d798a0/f4b4ac99-115e-4997-8123-d1863e75eb6a.rna_seq.augmented_star_gene_counts.tsv	8ef745ed42c4c218a1d93234226c2159	4234588	validated
dc46b630-411e-4257-ad98-91b1982eaf39	dc46b630-411e-4257-ad98-91b1982eaf39/20ca78ce-1972-4f55-81f2-22683da33c66.rna_seq.augmented_star_gene_counts.tsv	3d01acc62864739c8dc46dffc4dae91b	4226795	validated
dcda81ff-c2ea-4ad6-8d19-6a0ad26726e1	dcda81ff-c2ea-4ad6-8d19-6a0ad26726e1/2a84ae41-c024-43e1-b900-79ef0073e98e.rna_seq.augmented_star_gene_counts.tsv	c287e43b3ee51f9b6fe59ee24afe21c5	4231370	validated
dddae5ce-89bb-4a16-8aa7-00d42ad14b5c	dddae5ce-89bb-4a16-8aa7-00d42ad14b5c/52a10f37-ee39-4805-908e-b9e35fa983e9.rna_seq.augmented_star_gene_counts.tsv	1384da7f75ff9bdf20dfe9fd8bad8acb	4234893	validated
e260bb68-bfca-459b-87d6-249f1c9dc3df	e260bb68-bfca-459b-87d6-249f1c9dc3df/b3f7d666-c19c-4dd3-94b7-b85877c8ea28.rna_seq.augmented_star_gene_counts.tsv	c262e01088a2ea7d5d24864857aaa143	4240285	validated
e3b0ae1b-b833-4fe6-824e-3dccd3f33f02	e3b0ae1b-b833-4fe6-824e-3dccd3f33f02/a545f8c1-39e3-48cc-8c22-897c5d3a21ea.rna_seq.augmented_star_gene_counts.tsv	9a818814deabe2d07b8d716afd882b49	4244265	validated
e4086676-b63d-416b-b54f-da85221a7392	e4086676-b63d-416b-b54f-da85221a7392/27a08af2-4626-4bf9-bdf6-a6ba644a53a2.rna_seq.augmented_star_gene_counts.tsv	9b878375fa3decae750a3764c521cb8e	4234685	validated
e901a76e-aa1d-4c69-b353-8585a98e87c4	e901a76e-aa1d-4c69-b353-8585a98e87c4/c6396737-3587-46a7-808d-963eebe41224.rna_seq.augmented_star_gene_counts.tsv	13fc60812ad43977698d4df54776d81e	4238316	validated
ef95d8d8-76a1-4216-bf01-c10c0ecc12c2	ef95d8d8-76a1-4216-bf01-c10c0ecc12c2/e72bd7b6-c350-4f96-a633-8bf86079f57c.rna_seq.augmented_star_gene_counts.tsv	0c35f75fbe7dd7d91f1d48f7706b680f	4238278	validated
f44723b4-d13c-43b1-b95d-3f8a5a0cde05	f44723b4-d13c-43b1-b95d-3f8a5a0cde05/4b4a3828-d808-4d25-a06c-b738fd8daacb.rna_seq.augmented_star_gene_counts.tsv	b5e8a7f70411e655a650b45ee32ad5e7	4239592	validated
f5290e68-9516-414c-947b-166486debc1d	f5290e68-9516-414c-947b-166486debc1d/37980384-8885-4c83-a02c-e9609a514afb.rna_seq.augmented_star_gene_counts.tsv	bc95989558499c320d4fc8f5c1498da0	4238227	validated
fed95e93-322b-4ecb-8105-bf049fd9c7d1	fed95e93-322b-4ecb-8105-bf049fd9c7d1/5472fa65-a8e2-4593-abd8-e241d1bdec84.rna_seq.augmented_star_gene_counts.tsv	002c6c0e33384b95620d90ee5ca687a2	4226472	validated
